Time,Gx,Gy,Gz,Ax,Ay,Az
2019-01-28 22:37:09:379,0.058044,0.080795,-0.058334,0.876144,0.652069,10.056381
2019-01-28 22:37:09:379,0.058044,0.080795,-0.058334,0.519623,0.486969,9.893677
2019-01-28 22:37:09:379,0.058044,0.080795,-0.058334,0.450226,0.436722,9.687897
2019-01-28 22:37:10:3710,-0.140045,-0.226578,-0.043793,0.450226,0.436722,9.687897
2019-01-28 22:37:10:3710,-0.140045,-0.226578,-0.043793,0.589005,0.558746,9.631653
2019-01-28 22:37:10:3710,-0.140045,-0.226578,-0.043793,0.812729,0.668823,9.577820
2019-01-28 22:37:10:3710,-0.140045,-0.226578,-0.043793,0.961090,0.661652,9.577820
2019-01-28 22:37:10:3710,-0.140045,-0.226578,-0.043793,1.180038,0.733429,9.914001
2019-01-28 22:37:10:3710,-0.140045,-0.226578,-0.043793,1.290100,0.717880,10.296860
2019-01-28 22:37:10:3710,-0.140045,-0.226578,-0.043793,1.177643,0.648483,10.161667
2019-01-28 22:37:10:3710,-0.140045,-0.226578,-0.043793,1.004166,0.753769,9.839828
2019-01-28 22:37:10:3710,-0.140045,-0.226578,-0.043793,1.083130,0.989456,9.636444
2019-01-28 22:37:10:3710,-0.140045,-0.226578,-0.043793,1.355911,1.149780,9.429459
2019-01-28 22:37:10:3710,0.182236,-0.135376,-0.166885,1.355911,1.149780,9.429459
2019-01-28 22:37:10:3710,0.182236,-0.135376,-0.166885,1.303268,1.196442,9.248810
2019-01-28 22:37:10:3710,0.182236,-0.135376,-0.166885,1.278137,1.166519,9.232056
2019-01-28 22:37:10:3710,0.182236,-0.135376,-0.166885,1.132172,1.015778,9.297852
2019-01-28 22:37:10:3710,0.182236,-0.135376,-0.166885,1.028091,0.873413,9.208130
2019-01-28 22:37:10:3710,0.182236,-0.135376,-0.166885,0.943146,0.899734,9.296661
2019-01-28 22:37:10:3710,0.182236,-0.135376,-0.166885,0.775650,0.886566,9.596954
2019-01-28 22:37:10:3710,0.182236,-0.135376,-0.166885,0.851013,0.707108,9.707031
2019-01-28 22:37:10:3710,0.182236,-0.135376,-0.166885,1.111832,0.673599,9.776428
2019-01-28 22:37:10:3710,0.182236,-0.135376,-0.166885,1.138168,0.772919,9.949905
2019-01-28 22:37:10:3710,0.182236,-0.135376,-0.166885,0.845032,0.733429,10.373428
2019-01-28 22:37:10:3710,-0.195877,0.304062,0.017410,0.845032,0.733429,10.373428
